ПІБ кандидата,Партія,Номер територіального виборчого округу (в порядку зростання),Код статті,Дата платежу,Номер розрахункового документа,Отримувач (повна назва),Місцезнаходження отримувача,Код отримувача (ЄДРПОУ),Призначення платежу,Сума (грн),Тип бенефіціара,Розшифровка коду витрат
Тарута Сергій Олексійович,Основа,223,1340,2019-02-28,318,Уравління майном КВ м.Полтава,м. Полтава,13967034,Оренда для зустрічі з виборцями,"992,43",юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,321,"Підприємство ""Центр трудової реабілітації інвалідів ""Друкарський дім""","Донецька обл., м. Краматорськ, вул. Орджонікідзе, буд. 1Б",36081990,"Друк у газеті ""Славянские новости""","2121,6",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,312,"ТОВ ІЦ ""Репортер""",м. Нікополь,30695679,Друк у газеті,2500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,314,"ТОВ РГ ""Новини дня""",м. Камʼянка-Дніпровська,36418659,Друк у газеті,2500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,305,ФОП Кривошей Н.П.,"Луганська обл., м. Сєвєродонецьк",,"Друк у газеті Новопсковщина""",2750,ФОП,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,310,"КП РГ ""Зоря Приазов’я""",м. Краматорськ,32577529,Друк у газеті,2750,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,323,"ТОВ РГ ""Приазовская Новь""",м. Запоріжжя,02472795,Друк у газеті,3000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,306,"ПП РГ ""Вісник Первомайська""",м. Миколаїв,32641934,Друк у газеті,3250,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,322,"Видавничо-поліграфічне підприємство ""Друкарський Дім""","м. Одеса, вул. Картамишевська, буд. 9Д",32323464,"Друк у газеті"" Одесская правда""",3370,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,300,"ВВ ВД ""Приватна газета""",м. Полтава,31435638,Друк у газеті,3500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,311,"ТОВ ""КАТЛАЙФ""",м. Краматорськ,31279624,"Друк у газеті ""Технополіс""",3570,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,309,"ТОВ РГ ""Панорама""",м. Мукачево,02472654,Друк у газеті,4500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1340,2019-02-28,325,Кременчуцькй педагогічний коледж,м. Кременчук,02125496,Оренда для зустрічі з виборцями,5000,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,302,"ТОВ ""Харків на долонях""",м. Харків,38775714,Друк у газеті,"5307,5",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,304,"ППФ ""Інститут політики""",м. Рівне,32940357,"Друк у газеті ""Рівне експрес""",5500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,308,"ТОВ РІ ""Агенство БЛІЦ""",м. Біла Церква,33143404,"Друк у газеті ""Майдан Брок""",5610,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,303,"ППФ ""Інститут політики""",м. Рівне,32940357,"Друк у газеті ""Рівне вечірнє""",7500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,301,"КП ""РГ ""Сумщина""",м. Суми,02475078,Друк у газеті,7680,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,320,"ТОВ ""Газета ""Наше місто""",м. Дніпро,19087191,Друк у газеті,9900,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,299,"ТОВ ""ТРК ""Регіон""",м. Дніпро,32760971,"Друк у газеті ""Вечерний Харьков""",13804,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-02-28,324,"ПАТ ""КП в Україні""",м. Київ,23731640,Друк у газеті,40000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1211,2019-02-28,317,"ТОВ ""ТРК ""Україна""",м. Київ,05744121,ефірний час на телеканалі,212448,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1211,2019-02-28,316,"ТОВ ""ТРК ""Україна""",м. Київ,05744121,ефірний час на телеканалі,332784,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1211,2019-02-28,315,"ТОВ ""ТРК ""Україна""",м. Київ,05744121,ефірний час на телеканалі,"5321308,8",юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1220,2019-03-01,335,"ТОВ ""Рекламно-інформаційне агенство ""Вісник Купʼянщини""","Харківська обл., м. Куп'янськ, вул. 1 травня, буд. 6, кімн. 418",02476646,"Друк у газеті ""Вісник плюс""",1800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-01,333,"ПП ""Редакція газети ""Контакт""","Миколаївська обл., м. Южноукраїнськ, бульв. Цвіточний, буд. 9, кімн. 72-84",20872794,Друк у газеті,"3113,44",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-01,334,"ТОВ РГ ""Вінничина""",м. Вінниця,02471614,Друк у газеті,3159,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-01,332,"ПП ""Медіа-центр ""Діє Слово""",м. Ірпінь,22201704,"Друк у газеті ""Ірпінський Вісник""",4000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1350,2019-03-01,330,ПАТ Сєвєродонецький НДК Інститут,"Луганська обл., м. Сєвєродонецьк",00220183,Зовнішня реклама-світодіод екран,"9346,2",юридична особа,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Тарута Сергій Олексійович,Основа,223,1220,2019-03-01,336,"ТОВ ВТ ""РГ Эхо"" Відлуння""",м. Житомир,13568663,Друк у газеті,"9901,98",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-01,331,"ТОВ РВФ ""Тиждень-Прес""",м. Ужгород,22082300,Друк у газеті,10800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1211,2019-03-01,328,"ТОВ ""Новий канал""",м. Київ,23530545,ефірний час на телебаченні,440064,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1211,2019-03-01,327,"ТОВ ""Телеканал СТБ""",м. Київ,20044726,ефірний час на телебаченні,1503744,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1211,2019-03-01,329,"ТОВ МКТ ""ІСТV""",м. Київ,14323764,ефірний час на телебаченні,2353608,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1400,2019-03-04,339,"ТОВ ""ФЕНІКС""",м. Маріуполь,13516596,Порізка плівки та обклеювання плівкою,3856,юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Тарута Сергій Олексійович,Основа,223,1400,2019-03-04,340,"ТОВ ""ФЕНІКС""",м. Маріуполь,13516596,Послуги з обклеювання плівкою,8142,юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Тарута Сергій Олексійович,Основа,223,1110,2019-03-04,338,"ТОВ ""ФЕНІКС""",м. Маріуполь,13516596,Виготовлення друков.матеріалів на плівці,"12530,79",юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Тарута Сергій Олексійович,Основа,223,1110,2019-03-04,347,"ТОВ ""ТД ""РЕ:АГЕНТ""ММГ""",м. Київ,39557839,Виготовлення виборчого бюлетеня,67200,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Тарута Сергій Олексійович,Основа,223,1110,2019-03-04,337,"ПАТ РГ ""Приазовський робочий",м. Маріуполь,02472200,Виготовлення виборчих листівок,75000,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Тарута Сергій Олексійович,Основа,223,1400,2019-03-04,346,"ТОВ ""ТД ""РЕ:АГЕНТ""ММГ""",м. Київ,39557839,розповсюдження виборчого бюлетеня,120000,юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Тарута Сергій Олексійович,Основа,223,1110,2019-03-04,348,"ТОВ ""ТД ""РЕ:АГЕНТ""ММГ""",м. Київ,39557839,Виготовлення виборчих литівок,348000,юридична особа,"виготовлення друкованих матеріалів (виборчих листівок, плакатів та інших агітаційних матеріалів чи видань)"
Тарута Сергій Олексійович,Основа,223,1211,2019-03-04,342,"ТОВ ""ТРК ""Україна""",м. Київ,05744121,ефірний час на телеканалі,365472,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1211,2019-03-04,341,"ТОВ ""ТРК ""Україна""",м. Київ,05744121,ефірний час на телеканалі,593832,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1211,2019-03-04,343,"ТОВ ""ТРК ""Україна""",м. Київ,05744121,ефірний час на телеканалі,"3318953,6",юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1340,2019-03-05,351,"ТОВ ""СКАРБ""",м. Рівне,32951439,Оренда для зустрічі з виборцями,500,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Тарута Сергій Олексійович,Основа,223,1340,2019-03-05,369,"ТОВ ""Комплекс МИР""",м. Чернігів,41119786,Оренда для зустрічі з виборцями,500,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Тарута Сергій Олексійович,Основа,223,1220,2019-03-05,367,"ПП РГ ""Сільські новини""","Луганська обл., м. Сєвєродонецьк",02476818,"Друк у газеті ""Сельская Новь""",2420,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-05,355,"ТОВ РГ ""Жашківщина""","Черкаська обл., м. Жашків",02475925,Друк у газеті,2600,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-05,356,"ПП ""Редакція газети ""Придунайські Вісті""","Одеська обл., м. Ізмаїл",02474392,Друк у газеті,2750,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-05,364,"ПП ІА""Центр Медіа""",м. Одеса,33658561,"Друк у газеті ""Одесская жизнь""",4000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-05,362,"Васильківська МГП газета ""Життя і слово""",м. Васильків,02473352,Друк у газеті,5250,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-05,357,"КП ""РГ ""Буковина""",м. Чернівці,02476296,Друк у газеті,6300,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-05,361,"ПП РГ ""Николаевские новости""",м. Миколаїв,23088693,Друк у газеті,6900,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-05,363,"РГ ""Галичина""",м. Івано-Франківськ,13644704,Друк у газеті,7800,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1211,2019-03-05,350,"ТОВ ТРК ""РИТМ""",м. Рівне,32451357,Ефірний час на телебаченні,9000,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1220,2019-03-05,365,"ТОВ РГ ""Зоря""",м. Дніпро,35497923,Друк у газеті,9930,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-05,366,"ТОВ РГ ""Зоря""",м. Дніпро,35497923,Друк у газеті,9930,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1140,2019-03-05,368,ФОП Ганоцька О.Ю.,м. Київ,,Виготовлення інших матеріалів передвиборчої агітаційної листівкиТарута8березня),14000,ФОП,виготовлення інших матеріалів передвиборної агітації
Тарута Сергій Олексійович,Основа,223,1120,2019-03-05,352,ФОП Батьковський О.А.,м. Київ,,Виготовлення відеоролику,20000,ФОП,виготовлення відеозаписів
Тарута Сергій Олексійович,Основа,223,1120,2019-03-05,353,ФОП Батьковський О.А.,м. Київ,,Виготовлення відеоролику,40000,ФОП,виготовлення відеозаписів
Тарута Сергій Олексійович,Основа,223,1211,2019-03-05,370,"ТОВ ТРК ""ЛІГА""",м. Чернігів,24834454,Ефірний час на телебаченні,52200,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1211,2019-03-05,349,"ТзОВ""ТРК ""Рівне1""",м. Рівне,22573340,Ефірний час на телебаченні,54000,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1400,2019-03-05,358,"ТОВ ""Цифрові медіа ресурси""",м. Дніпро,38909006,Демонстрація фільму з передвиборчої агітації,59400,юридична особа,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Тарута Сергій Олексійович,Основа,223,1400,2019-03-19,360,ФОП Кривошея О.П.,м. Київ,,Розміщення рекламних матеріалів в мережі Інтернет,350000,ФОП,"Інші витрати на передвиборну агітацію (розповсюдження виборчих листівок, плакатів та інших друкованих агітаційних матеріалів чи друкованих видань; проведення мітингів, походів, демонстрацій, пікетів, концертів, вистав, спортивних змагань, демонстрації фільмів та телепередач чи інших публічних заходів за підтримки політичної партії – суб’єкта виборчого процесу чи кандидата на пост Президента України тощо)"
Тарута Сергій Олексійович,Основа,223,1120,2019-03-06,423,"ПП ТРК ""ВІК""","Житомирська обл., м. Бердичів",30741080,Виготовлення відеозапису,500,юридична особа,виготовлення відеозаписів
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,418,"ПП РГ ""Сільські новини""","Луганська обл., м. Сєвєродонецьк",02476818,"Друк у газеті ""Сельская Новь""",2420,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,398,"ТОВ ""Редакція Покровської районної масової газети ""Маяк""","Донецька обл., м. Покровськ",02472236,"Друк у газеті ""Маяк""",2500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,399,"ТОВ РГ ""Новини дня""",м. Кам’янка-Дніпровська,36418659,Друк у газеті,2500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,417,"ТОВ РГ ""Новини Вознесенська""",м. Вознесенськ,20907469,Друк у газеті,2500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,394,"ТОВ ""Редакція газети ""Вісті Зміївщини""",м. Харків,02476586,Друк у газеті,2575,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,405,"Підприємство ""Центр трудової реабілітації інвалідів ""Друкарський дім""","Донецька обл., м. Краматорськ, вул. Орджонікідзе, буд. 1Б",36081990,"Друк у газеті ""Славянские новости""",2620,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,411,"ПП ""Славінфо""",м. Краматорськ,37467314,Друк у газеті,2670,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,406,"ТОВ РГ ""Новини Вознесенська""",м. Вознесенськ,20907469,Друк у газеті,2700,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,390,ФОП Кривошей Н.П.,"Луганська обл., м. Сєвєродонецьк",,Друк у газеті,2750,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,382,"ТОВ РГ ""Приазовская Новь""",м. Запоріжжя,02472795,Друк у газеті,3000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,404,"ПП РГ ""Новий путь""",м. Лисичанськ,02476793,Друк у газеті,3000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,415,"ПП ""Редакція газети ""Контакт""","Миколаївська обл., м. Южноукраїнськ, бульв. Цвіточний, буд. 9, кімн. 72-84",20872794,Друк у газеті,3190,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,392,"ТОВ ""МЦ ""Чернігівські відомості""",м. Чернігів,14232122,Друк у газеті,3276,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,383,"ВВ ВД ""Приватна газета""",м. Полтава,31435638,Друк у газеті,3500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,407,"ТОВ РГ ""Колос""",м. Черкаси,02476008,Друк у газеті,3500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,400,"ТОВ ""КАТЛАЙФ""",м. Краматорськ,31279624,"Друк у газеті ""Технополіс""",3730,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,375,"ПП ""Зоря Полтавщини""",м. Полтава,02474794,Друк у газеті,3810,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,391,"ТОВ ""Обрії 1919""",м. Ізюм,02476600,"Друк у газеті ""Обрії Ізюмщини""",4000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,412,"ТОВ ""Харків на долонях""",м. Харків,38775714,Друк у газеті,"4256,69",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,388,"ТОВ РГ ""Панорама""",м. Мукачево,02472654,Друк у газеті,4500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1211,2019-03-06,424,"ПП ТРК ""ВІК""","Житомирська обл., м. Бердичів",30741080,Ефірний час на телебаченні,4500,юридична особа,оплата ефірного часу на телебаченні
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,373,"КП ""Редакція газети ""Вишгород""","Київська обл., Вишгородський р-н, м. Вишгород, пл. Шевченка, буд. 1 кімн. 62",23567991,Друк у газеті,4556,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,421,"ТОВ РІ ""Агенство БЛІЦ""",м. Біла Церква,33143404,"Друк у газеті ""Наш городок""","4647,94",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,386,"ТОВ ""Торговий Дім Петро і Павел""",м. Суми,21111962,"Друк у газеті ""ДС-експрес""",4770,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,380,"ТОВ ""О.С.МЕДІА""",м. Камʼянське,38028677,"Друк у газеті ""Нашрепортер",5000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,387,"Сумська громадсько-ділова газета ""Ваш шанс""","м. Суми, вул. Кооперативна, буд. 19",21120470,Друк у газеті,"5100,26",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,372,"ТОВ РГ ""Вечірня Полтава""",м. Полтава,33660664,Друк у газеті,5487,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,408,"ППФ ""Інститут політики""",м. Рівне,32940357,"Друк у газеті ""Рівне експрес""",5500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,374,"ПП ""Рекламно-комерційне агентство ""Україна""","Кіровоградська обл., м. Олександрія, вул. 6-го Грудня, буд. 74",20640730,"Друк у газеті ""Олександрійський тиждень""",6000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,384,"ТОВ ""Перша міськдрукарня""",м. Павлоград,33459577,"Друк у газеті ""ТН-експрес""",6000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,420,"ТОВ ""ТРВ Компанія ""Новий день""",м. Кропивницький,13747864,"Друк у газеті ""Сільське життя """,6000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,376,"ТОВ РГ""Вечерняя Одесса",м. Одеса,13912323,Друк у газеті,6400,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,414,"ТОВ ""Агенство СОВА""",м. Черкаси,40915691,"Друк у газеті ""7 днів Черкаси""",6565,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,389,"РГ ""Вечерний Николаев""",м. Миколаїв,20882700,Друк у газеті,7380,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,393,"ТОВ ""Редакція газети ""Нова Каховка""","Херсонська обл., м. Нова Каховка, просп. Дніпровський, буд. 23",22752321,"Друк у газеті ""Нова Каховка""",7500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,409,"ДП""Галицький Кореспондент ""Медіа Альянс""",м. Івано-Франківськ,35276475,Друк у газеті,7500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,410,"ППФ ""Інститут політики""",м. Рівне,32940357,"Друк у газеті ""Рівне вечірнє""",7500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,403,"КП НГП газета МО""Южная правда""",м. Миколаїв,02474239,Друк у газеті,7998,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,397,"ТОВ ""Вісті Придніпров’я""",м. Дніпро,36442168,Друк у газеті,8100,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,385,"КП ""РГ ""Сумщина""",м. Суми,02475078,Друк у газеті,8320,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,381,"ТОВ ""Подія Сьогодні""",м. Камʼянське,40138047,"Друк у газеті ""Событие сегодня""",9000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,396,"ТОВ ""Газета ""Наше місто""",м. Дніпро,19087191,Друк у газеті,9900,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,413,"ТОВ ""Деснянська правда""",м. Чернігів,36339389,Друк у газеті,10000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,371,"ТОВ ВТ ""РГ Эхо"" Відлуння""",м. Житомир,13568663,Друк у газеті,"10602,12",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,378,"ТОВ ""ТРВ Компанія ""Новий день""",м. Кропивницький,13747864,"Друк у газеті ""21 канал""",11400,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,377,"ТОВ МПК Об’єднання ""ТАТА""",м. Запоріжжя,39279401,"Друк у газеті ""ВЕРЖЕ""",14000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,395,"ТОВ ІВЦ ""Чернівці""",м. Чернівці,38178688,Друк у газеті,14000,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,416,"ТОВ РГ ""Новий день""",м. Херсон,14122988,Друк у газеті,14400,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1220,2019-03-06,419,"ТОВ РГ ""ДІАЛОГ""",м. Кропивницький,20652667,Друк у газеті,16140,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Тарута Сергій Олексійович,Основа,223,1211,2019-03-06,401,ТОВ МЕДІА-ПРОСПЕКТ,м. Житомир,38500053,Ефірний час на телебаченні,35000,юридична особа,оплата ефірного часу на телебаченні
